# OBJECT = MAXI_J1535-571
# INST = NICER
# TODAY = 2018-07-03 18:03:36.031125
# INFILE = /Users/abbie/Dropbox/Research/MAXIJ1535_B-QPO/in/rise_evtlists.txt
# N_BINS = 16384
# DT = 0.003906250 s
# DF = 0.015625000 Hz
# N_SECOND = 64
# 
# ni+obsID start_time end_time total_rate broad_rate rms hard_rate soft_rate hardness nz_rate ibg_rate hrej_rate
# 
1050360110 117196965.000000000 117197029.000000000 13115.859375 5018.296875 0.108412890 185.687500 3702.078125 0.05015764 1.218750 0.000000 0.203125
1050360110 117197029.000000000 117197093.000000000 13161.359375 5031.296875 0.112588149 190.171875 3707.828125 0.05128929 0.921875 0.000000 0.406250
1050360110 117197093.000000000 117197157.000000000 13277.828125 5089.109375 0.107888127 196.968750 3726.359375 0.05285823 0.953125 0.015625 0.359375
1050360110 117218641.000000000 117218705.000000000 11960.421875 4540.468750 0.114963260 179.625000 3433.421875 0.05231661 1.000000 0.015625 0.218750
1050360110 117218922.000000000 117218986.000000000 12185.859375 4635.625000 0.111939021 181.187500 3483.046875 0.05201983 1.000000 0.031250 0.218750
1050360110 117218986.000000000 117219050.000000000 12311.734375 4689.562500 0.118858561 180.359375 3515.750000 0.05130040 1.015625 0.000000 0.171875
1050360110 117219050.000000000 117219114.000000000 12266.093750 4658.562500 0.115436701 182.203125 3512.359375 0.05187485 1.000000 0.000000 0.343750
1050360110 117219114.000000000 117219178.000000000 12331.453125 4695.609375 0.116728763 182.781250 3521.312500 0.05190714 1.265625 0.031250 0.296875
1050360110 117219178.000000000 117219242.000000000 12275.828125 4662.281250 0.116761674 182.875000 3515.093750 0.05202564 1.078125 0.000000 0.171875
1050360110 117219242.000000000 117219306.000000000 12453.921875 4776.875000 0.117608049 184.343750 3520.000000 0.05237038 0.953125 0.000000 0.218750
1050360110 117219306.000000000 117219370.000000000 12181.031250 4622.328125 0.118093271 182.390625 3490.484375 0.05225367 1.203125 0.000000 0.187500
1050360110 117229890.000000000 117229954.000000000 13019.078125 4968.234375 0.107816110 179.734375 3675.375000 0.04890232 1.343750 0.000000 0.375000
1050360110 117229954.000000000 117230018.000000000 13151.156250 5047.953125 0.106642405 186.171875 3693.796875 0.05040122 1.187500 0.000000 0.296875
1050360110 117230018.000000000 117230082.000000000 13092.640625 4973.109375 0.107080418 179.625000 3704.125000 0.04849323 1.109375 0.000000 0.343750
1050360110 117230082.000000000 117230146.000000000 13186.781250 5032.406250 0.106480920 186.218750 3723.328125 0.05001406 0.937500 0.000000 0.328125
1050360110 117230146.000000000 117230210.000000000 13033.000000 4987.656250 0.108734717 181.265625 3670.328125 0.04938676 1.218750 0.000000 0.375000
1050360110 117230210.000000000 117230274.000000000 13196.218750 5061.359375 0.105095780 182.078125 3698.406250 0.04923151 0.968750 0.000000 0.296875
1050360110 117230274.000000000 117230338.000000000 13213.171875 5068.843750 0.106362789 182.968750 3711.609375 0.04929634 0.859375 0.000000 0.281250
1050360110 117230338.000000000 117230402.000000000 13247.859375 5058.718750 0.108957716 182.625000 3742.187500 0.04880167 1.000000 0.015625 0.281250
1050360110 117230402.000000000 117230466.000000000 13437.671875 5132.968750 0.104924129 184.500000 3775.562500 0.04886689 1.000000 0.015625 0.171875
1050360111 117268662.000196561 117268726.000196561 16165.718750 6216.703125 0.059649310 171.687500 4397.875000 0.03903874 1.406250 0.000000 0.468750
1050360111 117268726.000196561 117268790.000196561 16204.171875 6240.609375 0.063699353 170.765625 4403.203125 0.03878214 1.250000 0.000000 0.406250
1050360111 117268790.000196561 117268854.000196561 16278.765625 6267.656250 0.066253390 176.125000 4422.453125 0.03982518 1.187500 0.000000 0.343750
1050360111 117268854.000196561 117268918.000196561 16229.796875 6266.187500 0.059089800 175.484375 4402.984375 0.03985578 1.015625 0.015625 0.453125
1050360111 117268918.000196561 117268982.000196561 16333.500000 6307.390625 0.060290469 175.218750 4404.406250 0.03978260 1.234375 0.000000 0.453125
1050360111 117269046.000196561 117269110.000196561 16445.875000 6340.343750 0.059076185 176.062500 4461.156250 0.03946567 1.156250 0.000000 0.484375
1050360111 117269110.000196561 117269174.000196561 16331.312500 6302.937500 0.061028937 171.937500 4420.078125 0.03889920 1.250000 0.000000 0.234375
1050360111 117269174.000196561 117269238.000196561 16212.093750 6240.843750 0.055645791 175.375000 4391.703125 0.03993325 1.171875 0.000000 0.406250
1050360111 117269238.000196561 117269302.000196561 16298.734375 6310.062500 0.056538180 199.093750 4381.109375 0.04544368 1.187500 0.156250 0.562500
1050360111 117269302.000196561 117269366.000196561 16384.609375 6316.125000 0.053874785 189.265625 4433.140625 0.04269335 1.187500 0.031250 0.406250
1050360111 117274448.000000000 117274512.000000000 16218.281250 6357.718750 0.018613426 176.328125 4326.968750 0.04075096 1.296875 0.015625 0.468750
1050360111 117274512.000000000 117274576.000000000 16534.359375 6465.046875 0.019218021 177.750000 4419.390625 0.04022048 1.171875 0.000000 0.281250
1050360111 117274576.000000000 117274640.000000000 16595.546875 6494.015625 0.022119604 180.140625 4437.546875 0.04059464 1.218750 0.000000 0.468750
1050360111 117274640.000000000 117274704.000000000 16647.375000 6505.890625 0.019897767 179.484375 4448.390625 0.04034816 1.218750 0.000000 0.578125
1050360111 117274704.000000000 117274768.000000000 16674.156250 6550.312500 0.011937813 183.453125 4446.546875 0.04125744 0.968750 0.000000 0.406250
1050360111 117274768.000000000 117274832.000000000 16725.453125 6544.015625 0.020777661 179.078125 4466.046875 0.04009768 1.250000 0.000000 0.296875
1050360111 117274832.000000000 117274896.000000000 16517.140625 6466.984375 0.018010208 180.421875 4399.156250 0.04101284 1.265625 0.000000 0.437500
1050360111 117274896.000000000 117274960.000000000 16538.468750 6462.500000 0.007196637 184.859375 4403.312500 0.04198189 0.906250 0.000000 0.484375
1050360111 117302010.000000000 117302074.000000000 16432.406250 6323.109375 0.062782934 177.562500 4471.781250 0.03970733 1.375000 0.000000 0.484375
1050360111 117302074.000000000 117302138.000000000 16481.328125 6372.484375 0.066511003 184.531250 4461.843750 0.04135762 1.156250 0.000000 0.421875
1050360111 117302138.000000000 117302202.000000000 16247.296875 6274.921875 0.064936521 182.421875 4409.078125 0.04137415 1.312500 0.015625 0.453125
1050360111 117302202.000000000 117302266.000000000 16198.578125 6236.453125 0.065889242 175.890625 4398.828125 0.03998579 1.406250 0.000000 0.390625
1050360111 117302266.000000000 117302330.000000000 16264.546875 6271.437500 0.070123163 182.156250 4413.781250 0.04126989 1.234375 0.031250 0.312500
1050360111 117302330.000000000 117302394.000000000 16372.359375 6320.640625 0.064051164 184.000000 4443.671875 0.04140720 1.015625 0.015625 0.312500
1050360111 117302394.000000000 117302458.000000000 16233.312500 6251.921875 0.067670700 180.343750 4418.718750 0.04081358 1.343750 0.000000 0.546875
1050360111 117302480.000000000 117302544.000000000 16435.031250 6324.906250 0.061760186 181.765625 4473.609375 0.04063064 1.031250 0.000000 0.359375
1050360111 117302544.000000000 117302608.000000000 16631.531250 6429.312500 0.059814878 186.625000 4513.015625 0.04135262 1.281250 0.015625 0.250000
1050360112 117352030.000087172 117352094.000087172 16799.015625 6463.328125 0.012633246 160.859375 4535.015625 0.03547052 1.312500 0.000000 0.453125
1050360112 117352094.000087172 117352158.000087172 16759.078125 6443.687500 0.007768467 157.421875 4530.984375 0.03474342 1.406250 0.000000 0.390625
1050360112 117352158.000087172 117352222.000087172 16777.968750 6433.656250 0.012152634 154.171875 4540.562500 0.03395436 1.359375 0.000000 0.468750
1050360112 117352222.000087172 117352286.000087172 16981.609375 6526.968750 0.021739302 158.781250 4581.421875 0.03465764 1.281250 0.015625 0.343750
1050360112 117352286.000087172 117352350.000087172 16912.125000 6505.671875 0.014775294 161.796875 4565.531250 0.03543878 1.312500 0.000000 0.390625
1050360112 117352350.000087172 117352414.000087172 16984.125000 6537.078125 99.000000000 160.921875 4595.750000 0.03501537 1.265625 0.000000 0.343750
1050360112 117352414.000087172 117352478.000087172 16955.031250 6539.281250 0.016295832 164.187500 4571.671875 0.03591410 1.109375 0.015625 0.453125
1050360112 117352542.000087172 117352606.000087172 16854.031250 6481.843750 99.000000000 164.031250 4546.296875 0.03608019 1.203125 0.000000 0.531250
1050360112 117352606.000087172 117352670.000087172 16795.390625 6465.859375 0.016788924 161.906250 4527.921875 0.03575730 1.093750 0.015625 0.421875
1050360112 117352670.000087172 117352734.000087172 17019.203125 6553.609375 0.011913628 209.156250 4551.406250 0.04595420 1.281250 0.250000 0.515625
1050360112 117357673.000000000 117357737.000000000 17145.781250 6726.265625 0.015920859 190.890625 4572.546875 0.04174711 1.390625 0.000000 0.546875
1050360112 117357737.000000000 117357801.000000000 17165.953125 6730.390625 0.015009873 189.812500 4575.031250 0.04148879 0.953125 0.000000 0.515625
1050360112 117357801.000000000 117357865.000000000 17209.390625 6758.890625 0.013159888 195.015625 4586.328125 0.04252108 1.203125 0.000000 0.453125
1050360112 117357865.000000000 117357929.000000000 17201.312500 6776.625000 0.011896220 194.000000 4568.562500 0.04246412 1.375000 0.000000 0.453125
1050360112 117357929.000000000 117357993.000000000 17061.093750 6700.031250 0.017615630 192.937500 4546.015625 0.04244101 1.234375 0.015625 0.421875
1050360112 117357993.000000000 117358057.000000000 17106.328125 6719.562500 0.009457728 192.546875 4554.796875 0.04227343 1.468750 0.000000 0.484375
1050360112 117358057.000000000 117358121.000000000 17245.828125 6786.453125 0.012575872 197.765625 4578.234375 0.04319692 1.140625 0.000000 0.578125
1050360112 117358121.000000000 117358185.000000000 17174.078125 6752.281250 0.016391125 195.078125 4578.250000 0.04260976 1.125000 0.015625 0.531250
1050360112 117358185.000000000 117358249.000000000 17194.203125 6747.359375 0.023392957 195.687500 4581.765625 0.04271006 1.328125 0.015625 0.546875
1050360112 117358249.000000000 117358313.000000000 17109.812500 6724.156250 0.020989836 195.859375 4536.984375 0.04316951 1.125000 0.015625 0.390625
1050360112 117363425.000000000 117363489.000000000 17039.515625 6643.593750 0.015375040 178.375000 4552.625000 0.03918069 1.328125 0.000000 0.578125
1050360112 117363489.000000000 117363553.000000000 17013.031250 6641.937500 0.018308174 179.937500 4546.343750 0.03957851 1.343750 0.000000 0.359375
1050360112 117363553.000000000 117363617.000000000 17019.046875 6640.156250 0.018136281 180.859375 4549.750000 0.03975150 1.312500 0.000000 0.515625
1050360112 117363681.000000000 117363745.000000000 17020.671875 6634.687500 0.011694532 184.875000 4544.421875 0.04068174 1.250000 0.031250 0.406250
1050360112 117363745.000000000 117363809.000000000 17126.046875 6653.562500 0.012529358 183.406250 4584.546875 0.04000532 1.250000 0.015625 0.625000
1050360112 117363809.000000000 117363873.000000000 17177.515625 6702.093750 0.014859515 185.125000 4591.812500 0.04031632 1.468750 0.000000 0.609375
1050360112 117413230.000000000 117413294.000000000 16260.328125 6268.390625 0.079303864 192.031250 4457.078125 0.04308456 1.578125 0.000000 0.406250
1050360112 117413294.000000000 117413358.000000000 16458.093750 6332.968750 0.073462874 191.312500 4507.640625 0.04244183 1.171875 0.000000 0.593750
1050360112 117413358.000000000 117413422.000000000 16440.687500 6340.265625 0.074633808 192.265625 4483.718750 0.04288084 1.281250 0.000000 0.312500
1050360112 117413422.000000000 117413486.000000000 16434.500000 6328.875000 0.075759911 195.609375 4498.421875 0.04348400 1.187500 0.000000 0.421875
1050360112 117413486.000000000 117413550.000000000 16415.921875 6308.796875 0.078671296 194.578125 4492.296875 0.04331373 1.328125 0.000000 0.500000
1050360112 117413614.000000000 117413678.000000000 16383.578125 6302.609375 0.073249822 190.406250 4483.281250 0.04247029 1.187500 0.000000 0.593750
1050360112 117413678.000000000 117413742.000000000 16415.906250 6292.531250 0.072787369 191.250000 4498.968750 0.04250974 1.234375 0.000000 0.437500
1050360112 117413742.000000000 117413806.000000000 16447.265625 6351.500000 0.072970324 193.781250 4493.328125 0.04312644 1.390625 0.000000 0.359375
1050360112 117413806.000000000 117413870.000000000 16385.406250 6297.015625 0.078399438 190.703125 4475.765625 0.04260793 1.109375 0.000000 0.375000
1050360113 117418724.000036746 117418788.000036746 16508.609375 6350.109375 0.078048067 192.968750 4520.515625 0.04268733 1.593750 0.000000 0.359375
1050360113 117418788.000036746 117418852.000036746 16509.312500 6383.109375 0.078081057 196.046875 4496.375000 0.04360110 1.406250 0.000000 0.484375
1050360113 117418852.000036746 117418916.000036746 16390.468750 6307.828125 0.078502016 189.812500 4474.000000 0.04242568 1.296875 0.000000 0.468750
1050360113 117418916.000036746 117418980.000036746 16415.015625 6325.828125 0.075093823 192.125000 4476.390625 0.04291962 1.625000 0.000000 0.484375
1050360113 117418980.000036746 117419044.000036746 16179.718750 6233.156250 0.076663627 194.296875 4421.031250 0.04394832 1.359375 0.000000 0.406250
1050360113 117419044.000036746 117419108.000036746 16367.093750 6307.453125 0.081125135 193.421875 4481.265625 0.04316233 1.015625 0.000000 0.421875
1050360113 117419108.000036746 117419172.000036746 16356.171875 6287.984375 0.080125531 190.968750 4488.031250 0.04255067 1.250000 0.000000 0.296875
1050360113 117419172.000036746 117419236.000036746 16377.609375 6313.765625 0.076743644 193.531250 4485.765625 0.04314342 1.187500 0.000000 0.468750
1050360113 117419236.000036746 117419300.000036746 16362.281250 6296.640625 0.081363976 193.515625 4474.437500 0.04324915 1.328125 0.000000 0.468750
1050360113 117419300.000036746 117419364.000036746 16198.687500 6209.390625 0.080250293 192.921875 4464.015625 0.04321711 1.312500 0.000000 0.343750
1050360113 117419364.000036746 117419428.000036746 16222.843750 6249.515625 0.078195485 192.890625 4437.406250 0.04346923 1.281250 0.000000 0.406250
1050360113 117424336.000000000 117424400.000000000 16649.390625 6407.375000 0.064304768 183.265625 4523.796875 0.04051146 1.343750 0.000000 0.453125
1050360113 117424405.000000000 117424469.000000000 16473.421875 6344.562500 0.069862248 183.468750 4485.000000 0.04090719 1.359375 0.015625 0.468750
1050360113 117424485.000000000 117424549.000000000 16547.031250 6378.515625 0.067794471 180.718750 4494.828125 0.04020593 1.187500 0.000000 0.453125
1050360113 117424549.000000000 117424613.000000000 16442.703125 6335.828125 0.061472148 176.390625 4469.953125 0.03946140 1.406250 0.000000 0.375000
1050360113 117424613.000000000 117424677.000000000 16591.562500 6395.453125 0.065051254 177.125000 4502.125000 0.03934253 1.375000 0.000000 0.562500
1050360113 117424677.000000000 117424741.000000000 16709.609375 6415.406250 0.062020097 176.015625 4542.906250 0.03874516 1.078125 0.000000 0.468750
1050360113 117424741.000000000 117424805.000000000 16846.046875 6477.421875 0.068088141 181.093750 4582.656250 0.03951720 1.218750 0.000000 0.546875
1050360113 117424805.000000000 117424869.000000000 16783.109375 6474.656250 0.057137436 178.703125 4552.437500 0.03925438 1.015625 0.000000 0.562500
1050360113 117424869.000000000 117424933.000000000 16848.203125 6468.390625 0.062941983 184.046875 4601.546875 0.03999674 1.390625 0.000000 0.359375
1050360113 117424933.000000000 117424997.000000000 16920.500000 6518.015625 0.059565015 183.156250 4580.187500 0.03998881 1.031250 0.000000 0.453125
1050360113 117429839.000000000 117429903.000000000 17046.968750 6579.140625 0.060666532 185.609375 4626.906250 0.04011522 1.750000 0.000000 0.312500
1050360113 117429903.000000000 117429967.000000000 16983.390625 6544.109375 0.068177669 186.250000 4605.406250 0.04044160 1.359375 0.000000 0.484375
1050360113 117429967.000000000 117430031.000000000 16956.890625 6522.312500 0.065673439 186.281250 4609.921875 0.04040877 1.625000 0.000000 0.468750
1050360113 117430031.000000000 117430095.000000000 16902.625000 6538.203125 0.068015633 187.281250 4597.968750 0.04073130 1.593750 0.000000 0.468750
1050360113 117430095.000000000 117430159.000000000 16850.328125 6468.468750 0.062791445 187.750000 4593.953125 0.04086894 1.140625 0.031250 0.546875
1050360113 117430159.000000000 117430223.000000000 16858.796875 6503.953125 0.066833268 186.859375 4587.546875 0.04073187 1.453125 0.000000 0.421875
1050360113 117430287.000000000 117430351.000000000 16727.796875 6436.953125 0.072681347 186.921875 4569.468750 0.04090670 1.593750 0.000000 0.687500
1050360113 117430351.000000000 117430415.000000000 16883.890625 6517.062500 0.069392801 190.453125 4587.250000 0.04151793 1.093750 0.000000 0.500000
1050360113 117430415.000000000 117430479.000000000 16805.140625 6473.515625 0.071356544 190.390625 4575.265625 0.04161302 1.390625 0.000000 0.281250
1050360113 117430479.000000000 117430543.000000000 16605.609375 6374.234375 0.074801517 184.953125 4537.046875 0.04076509 1.296875 0.000000 0.406250
1050360113 117435397.000000000 117435461.000000000 16905.671875 6488.703125 0.060925936 181.328125 4611.171875 0.03932365 1.625000 0.000000 0.578125
1050360113 117435461.000000000 117435525.000000000 16832.468750 6482.921875 0.062623485 181.500000 4578.703125 0.03964005 1.468750 0.000000 0.250000
1050360113 117435525.000000000 117435589.000000000 16687.218750 6415.015625 0.065613123 179.703125 4535.390625 0.03962241 1.328125 0.000000 0.343750
1050360113 117435589.000000000 117435653.000000000 16813.890625 6468.625000 0.059892956 178.062500 4567.484375 0.03898481 1.406250 0.000000 0.390625
1050360113 117435653.000000000 117435717.000000000 16902.953125 6501.906250 0.059213158 180.562500 4597.796875 0.03927153 1.546875 0.000000 0.546875
1050360113 117435717.000000000 117435781.000000000 16876.843750 6482.062500 0.059340322 177.562500 4598.000000 0.03861733 1.437500 0.000000 0.390625
1050360113 117435781.000000000 117435845.000000000 17041.093750 6549.046875 0.060921978 184.218750 4628.453125 0.03980136 1.343750 0.000000 0.359375
1050360113 117435845.000000000 117435909.000000000 16880.562500 6485.328125 0.059182824 182.718750 4590.796875 0.03980110 1.406250 0.000000 0.468750
1050360113 117435909.000000000 117435973.000000000 17021.906250 6560.406250 0.063753857 197.421875 4600.578125 0.04291241 1.453125 0.031250 0.265625
1050360113 117435973.000000000 117436037.000000000 16972.953125 6544.000000 0.055072204 182.390625 4607.000000 0.03958989 1.234375 0.000000 0.406250
1050360113 117436037.000000000 117436101.000000000 16959.703125 6527.421875 0.059972823 182.250000 4607.140625 0.03955816 1.468750 0.000000 0.390625
1050360113 117440955.000000000 117441019.000000000 17024.812500 6554.921875 0.055677370 180.015625 4604.890625 0.03909227 1.796875 0.000000 0.296875
1050360113 117441019.000000000 117441083.000000000 16983.968750 6542.593750 0.058329113 181.812500 4616.296875 0.03938492 1.609375 0.000000 0.453125
1050360113 117441083.000000000 117441147.000000000 17003.781250 6541.750000 0.055294064 178.734375 4612.156250 0.03875289 1.468750 0.015625 0.453125
1050360113 117441147.000000000 117441211.000000000 17083.750000 6566.765625 0.060949337 181.421875 4637.703125 0.03911891 1.515625 0.000000 0.546875
1050360113 117441211.000000000 117441275.000000000 17055.171875 6559.453125 0.063583804 179.562500 4623.312500 0.03883850 1.343750 0.000000 0.234375
1050360113 117441275.000000000 117441339.000000000 17022.375000 6552.921875 0.058364437 179.234375 4608.843750 0.03888923 1.484375 0.000000 0.437500
1050360113 117441339.000000000 117441403.000000000 16973.671875 6527.062500 0.061998994 178.906250 4611.015625 0.03879975 1.578125 0.000000 0.500000
1050360113 117441403.000000000 117441467.000000000 16878.125000 6485.000000 0.060387637 180.593750 4589.921875 0.03934571 1.390625 0.000000 0.453125
1050360113 117441467.000000000 117441531.000000000 17044.031250 6558.906250 0.058326465 179.828125 4625.531250 0.03887729 1.390625 0.015625 0.656250
1050360113 117441531.000000000 117441595.000000000 17083.718750 6550.062500 0.055483654 180.000000 4654.375000 0.03867329 1.578125 0.000000 0.265625
1050360113 117441595.000000000 117441659.000000000 17159.562500 6615.734375 0.058455083 182.234375 4640.250000 0.03927253 1.437500 0.015625 0.359375
1050360113 117446695.000000000 117446759.000000000 17048.906250 6540.531250 0.058012792 185.343750 4623.781250 0.04008489 1.406250 0.000000 0.578125
1050360113 117446759.000000000 117446823.000000000 17097.750000 6578.078125 0.061522273 184.265625 4636.296875 0.03974414 1.406250 0.015625 0.453125
1050360113 117446823.000000000 117446887.000000000 17130.781250 6606.328125 0.062478825 186.671875 4643.015625 0.04020488 1.140625 0.000000 0.468750
1050360113 117446887.000000000 117446951.000000000 17006.765625 6550.312500 0.063124221 183.781250 4615.265625 0.03982030 1.328125 0.000000 0.515625
1050360113 117446951.000000000 117447015.000000000 16849.453125 6476.531250 0.062431687 182.718750 4591.281250 0.03979690 1.593750 0.000000 0.375000
1050360113 117447015.000000000 117447079.000000000 16871.296875 6499.093750 0.063530649 185.265625 4594.609375 0.04032239 1.359375 0.031250 0.531250
1050360113 117447079.000000000 117447143.000000000 17010.093750 6551.843750 0.066174157 184.093750 4610.421875 0.03992991 1.281250 0.000000 0.593750
1050360113 117447143.000000000 117447207.000000000 17020.734375 6558.578125 0.059591642 188.921875 4626.750000 0.04083252 1.328125 0.031250 0.453125
1050360113 117447207.000000000 117447271.000000000 16825.796875 6468.375000 0.065202971 186.890625 4568.250000 0.04091077 0.984375 0.000000 0.437500
1050360113 117452398.000000000 117452462.000000000 16136.406250 6214.906250 0.083055683 199.015625 4422.515625 0.04500055 1.515625 0.015625 0.421875
1050360113 117452462.000000000 117452526.000000000 16070.421875 6180.875000 0.081006307 196.765625 4423.390625 0.04448299 1.453125 0.000000 0.359375
1050360113 117452526.000000000 117452590.000000000 16166.390625 6211.984375 0.080507654 196.718750 4439.812500 0.04430790 1.484375 0.015625 0.453125
1050360113 117452590.000000000 117452654.000000000 16170.171875 6224.312500 0.083045037 198.921875 4435.656250 0.04484610 1.406250 0.000000 0.515625
1050360113 117452654.000000000 117452718.000000000 16280.343750 6259.734375 0.090829212 203.859375 4470.375000 0.04560230 1.171875 0.000000 0.546875
1050360113 117452718.000000000 117452782.000000000 16077.281250 6178.921875 0.086251766 197.578125 4429.171875 0.04460837 1.328125 0.000000 0.500000
1050360113 117490974.000000000 117491038.000000000 16946.968750 6350.515625 0.022645994 126.453125 4652.406250 0.02718016 1.781250 0.000000 0.343750
1050360113 117491038.000000000 117491102.000000000 16941.984375 6363.500000 0.027720832 124.765625 4640.953125 0.02688362 1.359375 0.000000 0.359375
1050360113 117491102.000000000 117491166.000000000 16704.921875 6259.015625 0.027349365 123.468750 4583.656250 0.02693674 1.625000 0.000000 0.406250
1050360113 117491166.000000000 117491230.000000000 16741.812500 6262.015625 0.027951223 122.453125 4591.375000 0.02667025 1.640625 0.000000 0.390625
1050360113 117491230.000000000 117491294.000000000 16753.328125 6281.593750 0.025129492 121.328125 4599.078125 0.02638097 1.562500 0.000000 0.406250
1050360113 117491294.000000000 117491358.000000000 16625.093750 6195.953125 0.012291232 119.968750 4573.015625 0.02623406 1.625000 0.000000 0.390625
1050360113 117491358.000000000 117491422.000000000 16827.765625 6283.171875 0.017485858 118.765625 4641.140625 0.02558975 1.671875 0.000000 0.453125
1050360113 117491422.000000000 117491486.000000000 16775.687500 6261.781250 0.020673976 118.187500 4627.328125 0.02554120 0.968750 0.000000 0.437500
1050360113 117491486.000000000 117491550.000000000 16783.265625 6263.484375 0.015180859 116.046875 4617.421875 0.02513240 1.265625 0.000000 0.406250
1050360113 117491550.000000000 117491614.000000000 16976.500000 6341.921875 0.024105279 120.812500 4669.828125 0.02587087 1.312500 0.000000 0.531250
1050360113 117491614.000000000 117491678.000000000 17002.515625 6359.609375 0.027527773 120.953125 4665.828125 0.02592318 1.343750 0.000000 0.421875
1050360114 117535691.000046149 117535755.000046149 16826.234375 6365.578125 0.031849493 149.984375 4599.687500 0.03260751 1.312500 0.046875 0.578125
1050360114 117535755.000046149 117535819.000046149 16786.000000 6336.875000 0.033898456 145.031250 4603.562500 0.03150413 1.343750 0.000000 0.343750
1050360114 117535819.000046149 117535883.000046149 17013.937500 6415.265625 0.032411500 146.812500 4655.281250 0.03153676 1.296875 0.015625 0.296875
1050360114 117535883.000046149 117535947.000046149 17030.265625 6442.234375 0.027110332 149.296875 4662.218750 0.03202271 1.390625 0.015625 0.468750
1050360114 117535947.000046149 117536011.000046149 16963.906250 6396.890625 0.026140566 146.859375 4647.656250 0.03159859 1.390625 0.015625 0.390625
1050360114 117536011.000046149 117536075.000046149 16915.312500 6393.562500 0.029429790 149.843750 4624.359375 0.03240314 1.640625 0.000000 0.406250
1050360114 117536075.000046149 117536139.000046149 16875.875000 6376.359375 0.028592934 148.484375 4614.671875 0.03217658 1.406250 0.000000 0.500000
1050360114 117579897.000000000 117579961.000000000 16722.234375 6216.718750 0.018522502 119.703125 4627.843750 0.02586585 1.703125 0.000000 0.406250
1050360114 117579961.000000000 117580025.000000000 16711.796875 6222.203125 0.024570400 118.984375 4609.578125 0.02581242 1.484375 0.000000 0.531250
1050360114 117580025.000000000 117580089.000000000 16723.484375 6224.906250 0.025788185 119.859375 4638.796875 0.02583846 1.484375 0.000000 0.468750
1050360114 117580089.000000000 117580153.000000000 16684.328125 6202.296875 0.026403022 116.781250 4609.109375 0.02533705 1.359375 0.000000 0.437500
1050360114 117580153.000000000 117580217.000000000 16640.343750 6181.437500 0.022579483 116.421875 4603.812500 0.02528814 1.437500 0.000000 0.375000
1050360114 117580217.000000000 117580281.000000000 16658.546875 6197.218750 0.023568852 118.671875 4608.546875 0.02575039 1.484375 0.000000 0.437500
1050360114 117580281.000000000 117580345.000000000 16680.984375 6179.140625 0.025325900 118.546875 4621.187500 0.02565290 1.296875 0.000000 0.250000
1050360114 117580345.000000000 117580409.000000000 16769.625000 6232.937500 0.021876056 117.500000 4642.546875 0.02530938 1.328125 0.015625 0.328125
1050360114 117580409.000000000 117580473.000000000 16723.578125 6217.843750 0.022116957 120.953125 4637.156250 0.02608347 1.578125 0.000000 0.500000
1050360114 117580473.000000000 117580537.000000000 16625.000000 6163.218750 0.018873934 117.562500 4617.968750 0.02545762 1.546875 0.000000 0.359375
1050360114 117580537.000000000 117580601.000000000 16743.828125 6214.937500 0.023243273 117.890625 4642.031250 0.02539634 1.468750 0.000000 0.359375
1050360114 117580601.000000000 117580665.000000000 16755.781250 6225.656250 0.024043705 119.687500 4642.656250 0.02577996 1.359375 0.000000 0.406250
1050360114 117585455.000000000 117585519.000000000 16449.281250 6121.250000 0.024732736 117.046875 4559.937500 0.02566853 1.421875 0.000000 0.468750
1050360114 117585519.000000000 117585583.000000000 16470.062500 6116.359375 0.025856742 115.890625 4559.843750 0.02541548 1.531250 0.000000 0.453125
1050360114 117585583.000000000 117585647.000000000 16578.015625 6163.093750 0.021311576 116.015625 4590.750000 0.02527161 1.531250 0.000000 0.328125
1050360114 117585647.000000000 117585711.000000000 16561.343750 6146.125000 0.019319714 119.593750 4590.875000 0.02605032 1.343750 0.000000 0.453125
1050360114 117585711.000000000 117585775.000000000 16614.562500 6159.218750 0.028925648 118.937500 4616.093750 0.02576583 1.359375 0.000000 0.312500
1050360114 117585775.000000000 117585839.000000000 16659.390625 6181.437500 0.022971051 117.171875 4609.828125 0.02541784 1.515625 0.000000 0.453125
1050360114 117585839.000000000 117585903.000000000 16880.843750 6276.781250 0.025992502 120.484375 4671.843750 0.02578947 1.406250 0.000000 0.578125
1050360114 117585903.000000000 117585967.000000000 16699.640625 6222.656250 0.016580585 120.890625 4602.687500 0.02626523 1.296875 0.000000 0.406250
1050360114 117585967.000000000 117586031.000000000 16544.875000 6136.453125 0.022084233 123.421875 4594.734375 0.02686159 1.203125 0.000000 0.359375
1050360114 117586031.000000000 117586095.000000000 16598.156250 6163.687500 0.029841874 118.171875 4602.187500 0.02567733 1.265625 0.000000 0.390625
1050360114 117586095.000000000 117586159.000000000 16802.625000 6235.187500 0.019103478 120.656250 4650.515625 0.02594470 1.343750 0.000000 0.437500
1050360114 117586159.000000000 117586223.000000000 16697.890625 6191.843750 0.025895615 120.562500 4632.453125 0.02602563 1.375000 0.000000 0.328125
1050360115 117591017.000000000 117591081.000000000 16537.843750 6131.890625 0.024574740 120.750000 4588.328125 0.02631678 1.718750 0.000000 0.406250
1050360115 117591109.000000000 117591173.000000000 16685.234375 6201.968750 0.018000582 121.328125 4623.531250 0.02624144 1.406250 0.000000 0.390625
